Address,Address Missing,Email Address,Email Missing,License Validity,Name,Negative Status,Official Representative,Representative Missing,Status,Tel No/s,Telephone Missing,Website,Website Missing
"UNITS 1&2,21F BDO PLAZA 8737 PASEO DE ROXAS MAKATI",False,e.batocabe@singaship.ph,False,9/25/2015 to 9/24/2019,SINGA SHIP MANAGEMENT PHILS INC Manning Agency,False,NORMA L DAVID,False,Valid License,8928280,False,www.ssmpi.com.ph,False
"4TH FLOOR, 4677 ARELLANO STREET PALANAN, MAKATI",False,admin.jaddax11@gmail.com,False,6/3/2014 to 6/2/2018,SIR PRINCE GLOBAL MANPOWER SERVICES INC (FOR: JADDAX INTERNATIONAL INC. ) Private Employment Agency,False,YOLANDA S TORRES,False,Valid License,8210581,False,,True
"UNITS L,N,O,P ESPIRITU BLG393 WEST NATL HWAY,ALAB.",False,,True,5/14/2002 to 5/13/2006,SIVA INCORPORATED Service Contractor,True,MS LORNA BARREDO,False,Delisted,8426020,False,,True
"RMS 304,306,308,310&311 RAMAGI BLG,1081 P.GIL ST, PACO, MANILA",False,sixcs_manpower@yahoo.com,False,9/18/2006 to 9/17/2010,SIX C`S MANPOWER CENTRE INC  Service Contractor,True,CEAZAR Q GUANZON,False,Cancelled,4980157,False,,True
# 15 CALLA LILY ST VERGONVILLE SUBD LAS PINAS CITY LAS PIÃ‘AS,False,SIXSIGMAGLOBAL@YAHOO.COM,False,7/11/2009 to 1/10/2010,SIX SIGMA GLOBAL MANAGEMENT & GENERAL SERVICES CORP Private Employment Agency,True,TARCIANA S. NG,False,Delisted,8734971/8733614,False,,True
88 F AMORLINAS BLDG. KAMIAS RD QUEZON CITY,False,,True,8/16/2004 to 8/16/2005,SJR DANCE STUDIO & PROMOTION INTERNATIONAL INC. Private Employment Agency,True,VIOLETA E. RECINTO,False,Delisted,9281898,False,,True
"2269 NAKAR ST, SN ANDRES BUKID, MALATE, MANILA",False,,True,5/28/2002 to 5/27/2006,SJW SVCS LTD CO Private Employment Agency,True,PATRICIA S BUMANGLAG,False,Delisted,5228306/ 3071852,False,,True
GF & 2F EHT BLDG. 87 SEN GIL PUYAT PASAY CITY,False,,True,11/14/2014 to 11/13/2018,SK MANPOWER CONSULTANT Private Employment Agency,False,SUNG KING TAN,False,Valid License,5516663 telefax,False,www.skmanpowerconsultant.com,False
GF(LEFT WING) ROYAL ENT.BLG 2227 CHINO ROCES AVE. MAKATI,False,info@skanfil.com.ph,False,8/20/2016 to 8/19/2020,SKANFIL MARITIME SERVICES INC Manning Agency,False,JOSE MARIO C. BUNAG,False,Valid License,8121319-22/ 8191013 to 17,False,www.scanmar.com.ph,False
"MF & 3F, 1641-A DIAN STREET, BRGY SAN ISIDRO MAKATI",False,,True,3/5/2010 to 3/5/2014,"SKI CONSTRUCTION GROUP, INC. Private Employment Agency",True,ALBERT D. ALTURA,False,Suspended (Document Processing),8435577/4898049,False,www.skiconstruction.com,False
1215 E.RODRIGUEZ AVENUE COR ALABAMA QUEZON CITY,False,,True,to 10/17/1985,SKILL PLUS PROJECT DEVELOPMENT & MANAGEMENT SERVICES Service Contractor,True,MR MANUEL T MOLINA,False,Cancelled,7218619,False,,True
"1916 SINGALONG STREET MALATE, MANILA",False,skilledjpc@yahoo.com,False,4/21/2016 to 4/20/2020,SKILLED MANAGEMENT CORPORATION Service Contractor,False,JOSEPH P CRUZ,False,Valid License,4008390/ 09999996845,False,www.skilled-jobs.com,False
U-J & L 4F PG BLDG NO 63 WEST AVE QUEZON CITY,False,,True,3/15/2001 to 3/15/2003,SKILLPATH INTERNATIONAL PLACEMENT  Private Employment Agency,True,ANGELITA G PANGAN,False,Delisted,3725140 / 4123376,False,,True
"RMS 201-216 & 301-310 DISCOVERY PLAZA 1674 A. MABI MALATE, MANILA",False,info@skills-intl.net/gen.manager@skills-intl.net,False,2/19/2016 to 2/18/2020,SKILLS INTERNATIONAL COMPANY INC Private Employment Agency,False,MS MARIVIC B DAAS,False,Valid License,5268823/ 5268825/ 09196333499/ 09178080545,False,www.skills-intl.net,False
680 ANDA ST INTRAMUROS METRO MANILA,False,,True,to,SKILLSEARCH INTERNATIONAL INTEGRATED SERVICES INC Private Employment Agency,True,MR TEODOLO A VALES,False,Cancelled,584857 / 580352,False,,True
PLAZA C & D AURORA PLAZA COR J.BOCOBO ERMITA MLA,False,,True,12/18/1999 to 12/16/2001,SKILLWORLD MANAGEMENT & MARKETING CORP  Private Employment Agency,True,MS ALICIA E RAMOS,False,Delisted,5258685,False,,True
"UNITS F&G, MIDTOWN EXECUTIVE HOMES, 1268 U.N. AVEN PACO, MANILA",False,skippers.manila@eastern.com.ph,False,7/25/2008 to 7/24/2012,SKIPPERS UNITED PACIFIC INC (FOR. INTERTROD MARITIME INC) Manning Agency,True,,True,Cancelled,4931676/4982004/4981681,False,,True
UNIT B GF LEGASPI TOWERS 300 ROXAS BLVD MALATE,False,,True,11/4/1998 to 11/4/2000,"SKY AIR MANPOWER RECRUITMENT AGENCY PTE.LTD., CO. Private Employment Agency",True,CHRISTIE P LIRAZAN,False,Delisted,5281079 / 5233443,False,,True
"GROUND FLOOR, 1679 DIAN STREET SAN ISIDRO, MAKATI",False,skybourneinternational@gmail.com,False,11/11/2014 to 11/10/2018,"SKY BOURNE INTERNATIONAL, INC.(FORMERLY JFIL INTL. MANPOWER SERVICES) Private Employment Agency",False,CRISTY LYN P MASONSONG,False,Valid License,8870300 / 8870315 / 09999937390 / 09178588278,False,,True
"RMS N & O, GF, AND RMS 263,265,267&269,2F, RAMAGI  PACO, MANILA",False,skylines.msi@gmail.com,False,11/7/2014 to 11/7/2018,SKY LINES MANPOWER SOLUTION INC Private Employment Agency,False,JEVELYN G CANINO,False,Valid License,742-8547/ 742-8708/ 230-4531,False,,True
"GROUND FLOOR, #2567 ARELLANO COR CONSUELO STREETS MALATE, MANILA",False,skyresources04@yahoo.com,False,6/1/2013 to 5/31/2017,SKY RESOURCES EXCHANGE CORP Private Employment Agency,True,AIREN M. GALLO,False,Cancelled,7085954/3135093,False,www.skyresources.org,False
"RM 205 CRS TOWER,1535 QUIRINO AVE COR PERDIGON ST PACO, MANILA",False,info@skytopagency.com,False,11/28/2010 to 11/27/2014,"SKY TOP SERVICE CONTRACTORS, INC. Private Employment Agency",True,MR. FERDINAND L. GO,False,Cancelled,5618663/ 5610755,False,www.skytopsci.com,False
"U-4 & 30,3F,LEGASPI TWRS 300, R BLVD COR P OCAMPO MALATE, MANILA",False,apply@skyhigh-manpower.net,False,10/15/2017 to 10/14/2021,SKYHIGH MANPOWER RECRUITMENT INTL INC Private Employment Agency,False,ROSALYN T OMPOC,False,Valid License,02-7143891/3530732,False,www.skyhighmanpower.com,False
"R1566,215&402 GEDISCO CTR 1564 MABINI ST ERMITA, MANILA",False,contact@skylineplacement.com,False,8/1/2003 to 7/31/2007,SKYLINE INTERNATIONAL PLACEMENT AGENCY INC. Private Employment Agency,True,DIOSCORA ABDELWAHAB,False,Cancelled,5366492-95,False,www.skyline.com,False
"UNIT 502, MALATE ADRIATICO GRAND RESIDENCES, 1415  ERMITA, MANILA",False,skyworld_skilled@yahoo.com.ph,False,7/16/2016 to 7/15/2020,SKYWORLD BUSINESS MERGER INC. Private Employment Agency,False,EDUARDO G DAVID,False,Valid License,2472356 / 09994319627,False,www.skyworldmanpower.com,False
"3F-C LYDIA BLDG 39 POLARIS ST. BELAIR MAKATI CITY MAKATI, MAKATI",False,,True,1/30/2016 to 1/29/2020,SL SEARCH CORPORATION (FORMERLY MUNOZ INTERNATIONAL CORP.) Private Employment Agency,False,MR MAXIMO P MARIANO,False,Valid License,8966992/ 8967210/ 8967910,False,,True
GRD FLR HOLIDAY PLAZA LIBERTAD FB HARRISON PASAY,False,,True,10/28/1988 to 10/28/1990,SLC CONSTRUCTION INC  Service Contractor,True,ENGR PURDINE LIM,False,Delisted,8325023 / 8314667,False,,True
"R401-403 KRISAMBET BLG 1015 Z.ROXAS MALATE, MANILA",False,,True,11/23/2005 to 5/23/2006,SMA INTL PLACEMENT AND PROMOTIONS INC. Private Employment Agency,True,SALVACION M. ALBA,False,Cancelled,5219234/5219514,False,,True
MF MEGASTATE BLG 737 ARANETA AVE COR AGNO ST QUEZON CITY,False,simscor_philippines@yahoo.com,False,5/10/2012 to 5/9/2016,SMART INTERNATIONAL MARINE SERVICES CORPORATION Manning Agency,True,ARLETE D DEMASU-AY,False,Cancelled,4153334/ 7118450,False,,True
853 EDSA NR. PANAY AVE SOUTH TRIANGLE DILIMAN QC,False,smartpromotioninc@gmail.com,False,3/22/2007 to 3/21/2011,"SMART PROMOTIONS, INC. Private Employment Agency",True,,True,Cancelled,9285083,False,www.smartpromotion.com.ph,False
"RM 400 DOÃ‘A FELISA SYJUCO BLDG. REMEDIOS COR. TAFT MALATE, MANILA",False,smartasia 99 @ yahoo.com,False,10/28/2014 to 10/28/2018,SMARTASIA INTERNATIONAL STAFFING SERVICES Private Employment Agency,False,MR DANILO V PARAGAS,False,Valid License,3544164 -70,False,,True
"3RD FLOOR, ARCENAS BLDG, OSMEÃ‘A BLVD CEBU CITY, CEBU",False,info@smarthandcorp.com,False,8/13/2012 to 8/12/2016,SMARTHAND INTERNATIONAL STAFFING CORP (FORMERLY ENHANCE INTERNATIONAL STAFF Private Employment Agency,True,DANIEL VIDAL R. ARCENAS,False,Delisted,(63-32)2531177/ 253-1176,False,www.smarthandcorp.com,False
"1726 RD 2 ST. COR. RD 7 ST., FABIE ESTATE STA. ANA, MANILA",False,smc.philippines@yahoo.com,False,2/13/2015 to 2/12/2019,SMC MANPOWER AGENCY PHILIPPINES COMPANY Private Employment Agency,False,ROGELIO M LANSANG,False,Valid License,5610405/ 09999979715/ 09175429545,False,www.smcgroupcompany.com,False
"4173 NEGROS ST PALANAN, MAKATI",False,smkmanila@gmail.com,False,7/18/2012 to 7/18/2016,SMK INTERNATIONAL AGENCY INC (FORMERLY NEXT STEP MANP INTERNATIONAL) Private Employment Agency,True,JOSEPH M RABANO,False,Cancelled,552-7823,False,,True
"2F,GREATSWISS METAL BUILDERS CORP, DIVERSION RD BATANGAS CITY, BATANGAS",False,operations@suprememanpower.com,False,2/2/2012 to 2/1/2016,SML HUMAN RESOURCES INC Private Employment Agency,True,,True,Cancelled,043-7232003,False,www.suprememanpower.com,False
1952-B TAFT AVE MALATE MANILA,False,,True,to 7/26/1986,SMR INTERNATIONAL PLACEMENT  Private Employment Agency,True,MS MARIA ANTENOR,False,Forever Banned,596524,False,,True
2/F W & C BLDG 2438 BELARMINO ST MAKATI MM,False,,True,11/16/1990 to 11/16/1992,SOLAR MARINE SERVICES CORP  Manning Agency,True,MS YVONNE S DEFENSOR,False,Delisted,,True,,True
"SUITE C,11F, G.E. ANTONINO BLG, J BOCOBO COR T M K ERMITA, MANILA",False,groupmail@solarlinkmri.com,False,1/30/2016 to 1/29/2020,SOLARLINK MARINE RESOURCES (SMR) INC (FOR: SOLAR MANNING SERVICES PHILS) Manning Agency,False,REYNALDO L MACARILAY,False,Valid License,02 - 2570320 / 09777365137,False,www.solarlinkmri.com,False
"ROOM 302 D ECJ BUILDING REAL STREET INTRAMUROS, MANILA",False,,True,11/12/2014 to 11/12/2018,"SOLEX MARITIME, INC. Manning Agency",False,CAPT IMPARCIAL O TEODORO,False,Valid License,5276992 / 5276672,False,,True
"201,301,302,1388 &1392 A SANTOS BLG,GEN LUNA PACO, MANILA",False,,True,8/1/2008 to 8/1/2012,SOLIDWORKS MANPOWER RESOURCES AND PROMOTION Private Employment Agency,True,IRENEO I. GUINMAPANG,False,Cancelled,5224758/3060519/3031671,False,,True
"304-B 400 & 405 GEDISCO CTR 1564 A.MABINI ST. ERMITA, MANILA",False,,True,3/30/2004 to 3/29/2008,SOLIMAR PLACEMENT CORPORATION (FOR EL GRANDE PLACEMENT CORP) Private Employment Agency,True,VIRGINIA R CARALDE,False,Cancelled,5235503/ 4007775/ 5214258,False,,True
153 QUIRINO AVE PARAÃ‘AQUE,False,,True,4/6/1994 to 4/5/1996,SOLKYST SHIPPING AGENCY INC  Manning Agency,True,MS DELIA M VILLAGRACIA,False,Delisted,8333089 / 8333088,False,,True
"2019 SAN MARCELINO STREET MALATE, MANILA",False,solpia@solpiamarine.com,False,3/8/2014 to 3/7/2018,SOLPIA MARINE AND SHIP MANAGEMENT INC Manning Agency,False,ROMANO A MARIANO,False,Valid License,5671726/ 5671727/ 5671729,False,www.solpiamarine.com,False
"12/F, IMET BPO, METROBANK AVENUE, METRO PARK PASAY CITY",False,soph.crewing@solstad.ph,False,3/13/2017 to 3/12/2021,SOLSTAD OFFSHORE CREWING SERVICES PHILIPPINES INC Manning Agency,False,ROLANDO C ADORABLE,False,Valid License,4641400/ 0920-9757448/ 0947-9962254 (mobile),False,www.solstad.com,False
"4TH FLOOR, 1751 DIAN ST PALANAN, MAKATI",False,crew.phils@solvangship.no,False,11/20/2016 to 11/19/2020,SOLVANG PHILIPPINES INC Manning Agency,False,CAPT VIRGILIO A LOPEZ JR,False,Valid License,8316520/ 09175719642,False,www.solvangship.no/contact/crewing-manila,False
6591 E RAMOS ST MAKATI M.M.,False,,True,to 11/5/1987,SOLVECU CONSTRUCTION  Construction Contractor,True,MS SOLEDAD VELOSO CUYAS,False,Delisted,898091,False,,True
58-B F IÃ‘IGO STREET DAVAO CITY N.S.,False,,True,11/14/2017 to 11/13/2021,SOPHIA AND NATASHA EMPLOYMENT AGENCY INC Private Employment Agency,False,ERNESTO RAPHAEL V ROBILLO,False,Valid License,2960299/2278101,False,,True
10/F FELIZA BLDG HERRERA ST LEGASPI VILL MAKATI,False,,True,to 10/17/1993,SORIAMONT STEAMSHIP AGENCIES INC  Manning Agency,True,MR CARLOS T SORIANO,False,Delisted,857931,False,,True
3/F CAPRICORN BLDG 1776 M ADRIATICO ST MALATE,False,,True,4/21/1996 to 4/20/1998,SOSECO INTERNATIONAL CORPORATION  Service Contractor,True,MS LOURDES S ILAGAN,False,Delisted,587131 / 508488,False,,True
7467 BAGTIKAN ST SAN ANTONIO MAKATI CITY MAKATI,False,,True,7/3/2011 to 1/2/2012,SOTEC INTERNATIONAL ENTERPRISES INC Private Employment Agency,True,LALAINE C. ALBARILLO,False,Delisted,8974041/8974042,False,,True
1142 PRES QUIRINO AVE PACO MANILA,False,,True,3/30/1998 to 3/28/2000,SOUTH EAST ASIA-MIDDLE EAST CORP  Service Contractor,True,MR REYNALDO G MARQUEZ,False,Delisted,597368,False,,True
17A STRATA2000 BLG. EMERALD AVE.ORTIGAS CTR PASIG CITY,False,south_oceanpldtdsl.net,False,8/9/2012 to 8/8/2016,SOUTH OCEAN MANNING CORP Manning Agency,False,VERBO M. CAPARAS,False,Valid License,6360941,False,www.somcorp.com,False
"215,216&217 2F SKYFREIGHT BLDG NINOY AQUINO AVENUE PARAÃ‘AQUE",False,info@seascor.com.ph,False,11/28/2015 to 11/27/2019,SOUTHEAST ASIA SHIPPING CORP Manning Agency,False,MR ROMEO D DALUSONG,False,Valid License,8545271/8545272,False,www.seascor.com.ph,False
"4H (GF&2F), VALUE POINT EXECUTIVE APARTMENT, 227 S LEGASPI VILLAGE, MAKATI",False,marketing@seapci.com,False,4/25/2016 to 4/24/2020,SOUTHEAST ASIAN PLACEMENT CENTER INC Private Employment Agency,False,MR JOEL FRANCISCO H ONG,False,Valid License,810-4033 / 810-4034,False,www.seapci.com,False
RECRAA BLDG VITALES CMPD SUCAT PARA#AQUE MM,False,,True,6/17/1988 to 6/17/1990,SOUTHEASTERN PLACEMENT INC Private Employment Agency,True,MR RODOLFO E ANDAYA,False,Delisted,4549733/ 4560840,False,,True
98-D ROAD 1 COR. ROAD 3 PROJ. 6 Q.C.,False,,True,5/14/2003 to 5/13/2005,SOUTHEASTERN SHIPPING  Manning Agency,True,MR LEONARDO P CAPARAS,False,Delisted,4549733 / 4560840,False,,True
"4410 CALATAGAN STREET BRGY PALANAN, MAKATI",False,,True,3/31/2006 to 3/31/2007,SOUTHERN COTABATO LANDBASE MANAGEMENT CORPORATION Private Employment Agency,True,DELIA C. MOLINA,False,Cancelled,8334070,False,,True
4/F RUDGEN 1 BLDG NO. 17 SHAW BOULEVARD PASIG CITY,False,,True,12/5/2001 to 12/5/2003,SOUTHERN CROSS MARITIME CORPORATION Manning Agency,True,,True,Delisted,637-1373; 638-8570,False,,True
RM.109 PHOENIX BLDG RECOLETOS INTRAMUROS MANILA,False,,True,6/19/1994 to 6/18/1996,SOUTHERN SEAMEN & MANNING SERVICES CORPORATION Manning Agency,True,MR IGMEDIO G SORRERA,False,Delisted,5301540 / 482241,False,,True
"GF, 2F & 4F, 2115 MADRE IGNACIA STREET MALATE, MANILA",False,manning@southfield.com.ph,False,1/22/2018 to 1/21/2022,SOUTHFIELD AGENCIES INC Manning Agency,False,ARSENIO BENJAMIN E.SANTOS,False,Valid License,3041888,False,www.southfield.com.ph,False
"S401-B VIP BLDG 1140 ROXAS BLVD COR PLZ DE GUIA ERMITA, MANILA",False,,True,8/9/2002 to 8/9/2004,SOVEREIGN MANPOWER MOVERS (SMMI) INC Private Employment Agency,True,MA VIRTUDES G BATENGA,False,Delisted,526-1892,False,,True
1744 TAFT AVE PASAY CITY,False,,True,4/28/1992 to 4/27/1994,SP INTERNATIONAL SERVICES COMPANY  Private Employment Agency,True,MR BRIGIDO V SIBUG JR,False,Delisted,5214625,False,,True
712 MANUFACTURERS BLDG PLAZA STA CRUZ MM,False,,True,to,SPAR MANPOWER PLACEMENT COMPANY  Private Employment Agency,True,MR ARTHUR V GARCIA,False,Cancelled,406603,False,,True
*NO.26 DINAR ST ST.MICHAEL SBD MEYCAUAYAN BULACAN,False,,True,12/15/1992 to 12/15/1994,SPARTAN INTERNATIONAL SHIPPING CORPORATION Manning Agency,True,BALTAZAR TRINIDAD,False,Delisted,595960,False,,True
62 DON BENITO HERNANDEZ ST PASAY CITY,False,,True,11/8/2004 to 11/8/2005,SPBA INTL. SERVICES & MANAGEMENT INC. Private Employment Agency,True,MARIO T. AVILA,False,Delisted,8347471,False,,True
"UNIT 1101, 11/F, PEARL OF THE ORIENT TOWER, 1240 R ERMITA, MANILA",False,spear_17l@yahoo.com,False,2/23/2016 to 2/22/2020,SPEAR INTERNATIONAL MANPOWER AND TRADING Service Contractor,False,ANTONIO L SANTOS,False,Valid License,554-7465/ 09988601658/ 09989938857,False,www.spear_manpower.com,False
"2154-B, M.H. DEL PILAR STREET MALATE, MANILA",False,speedconmla@gmail.com,False,9/6/2012 to 9/5/2016,SPEED CONTINENTAL EMPLOYMENT AGENCY INC Private Employment Agency,True,ELY GALLAND A JUMAO-AS,False,Cancelled,2572975 / 09208412421,False,www.speedcontinental.com,False
"UNIT 212, B.F. COND BLDG, A SORIANO AVE COR SOLANO INTRAMUROS, MANILA",False,speeddmrc@yahoo.com,False,12/6/2014 to 12/5/2018,SPEED DEPLOYMENT MANPOWER RESOURCES CORPORATION Private Employment Agency,False,CRISTE A BOLANTE,False,Valid License,4043437/ 5266989/ 5236551/ 09219800430/09154365504,False,,True
"MEZZ FLR, LEDI SUPERMARKET, 9 J. DE LEON STREET ILOILO",False,speedy.overseas@gmail.com,False,9/25/2014 to 9/24/2018,SPEEDY OVERSEAS SERVICES CORPORATION Service Contractor,True,LOLITA S PAMA,False,Cancelled,(033)-3379960 / 5236405 / 0923-4072345,False,,True
"R 611-612 TRINITY BLG, 636 T M. KALAW ST. ERMITA, MANILA",False,spelmont@pacific.net.ph,False,9/8/2011 to 9/7/2015,"SPELMONT MANNING SERVICES, INC.  Manning Agency",True,MS JOCELYN M LOPEZ,False,Cancelled,5266387/5231378,False,,True
"UA 2F FEMS TOWER 1289 ZOBEL ROXAS AVE S SUPER H-W MALATE, MANILA",False,sphinxgroup.manpower@gmail.com,False,12/10/2014 to 12/10/2018,SPHINX GROUP MANPOWER PROVIDER INC Private Employment Agency,False,ESTRELLITA DC MASANCAY,False,Valid License,2562768 / 2564610/ 09988407316/ 09175282604,False,,True
"2F&3F,FIRST GILMORE BLG,11 RXS BLVD COR STA MONICA PASAY CITY",False,opx@splash-phil.ph,False,12/5/2015 to 12/4/2019,SPLASH PHILIPPINES INCORPORATED Manning Agency,False,C/E LORENZO A ESTRADA II,False,Valid License,8319726/ 8319809/ 8319740/ 8319739,False,www.splashphilippines.com,False
"A-D,39F RUFINO PACIFIC TWR,6784 AYALA COR VA RUF SALCEDO VILLAGE, MAKATI",False,manila@spliethoff.com,False,10/14/2015 to 10/13/2019,SPLIETHOFF GROUP MANILA INC Manning Agency,False,CHRISTOPHER DINO DUMATOL,False,Valid License,3046911/3046900,False,,True
"SUITE 5 TESORO BLDG 1335 A.MABINI ST ERMITA, MANILA",False,,True,4/18/1987 to 4/18/1988,SPM INTEGRATED SERVICES  Private Employment Agency,True,MS SOFIA U BANLAWI,False,Forever Banned,5219026,False,,True
"4/F, SANKO LINE BLDG, 1631 SAN MARCELINO ST MALATE, MANILA",False,spring.resources.2013@gmail.com,False,6/14/2014 to 6/13/2018,SPRING RESOURCES MANAGEMENT & PROMOTION INC (FORMERLY SPRING RESOURCES MANA Private Employment Agency,True,SHIELLA V. NG,False,Cancelled,3108438/ 3108439/ 3108440,False,www.spring-resources.net,False
"G/F & 2/F 83E CORDILLERA ST, STA MESA HEIGHTS QUEZON CITY",False,srl@srlmanpower.com,False,7/10/2015 to 7/9/2019,SRL INTERNATIONAL MANPOWER SERVICES Private Employment Agency,False,SEVILLA L SORITA,False,Valid License,7437839/4165736/4011432,False,www.srlmanpower.com,False
3F NO.2 KAMUNING RD.COR.T.MORATO QUEZON CITY,False,,True,10/6/2000 to 10/5/2002,SSC MULTI SERVICES Service Contractor,True,MS CECILIA V CURAMENG,False,Delisted,4251018 / 4251017,False,,True
"1844 PILILIA COR ASUNCION STS, BRGY. VALENZUELA MAKATI",False,ssjoms@yahoo.com,False,10/18/2014 to 10/17/2018,SSJ OVERSEAS MANPOWER SERVICES Private Employment Agency,False,GEMINIANO D CALIMPON,False,Valid License,8326332/ 8463404/ 09325127558,False,,True
"GF, 925-C ARAGON COR LEON GUINTO STS MALATE, MANILA",False,communications@ssmaritime.com,False,12/3/2016 to 12/2/2020,"SSM MARITIME SERVICES, INC. Manning Agency",False,C/E ANTONINO R GASCON JR,False,Valid License,5364321/5368746/5266031/5213245/ 09178710656,False,,True
1256 BATANGAS ST MAKATI CITY,False,,True,9/16/1993 to 9/16/1995,SSR INTERNATIONAL MANAGEMENT SERVICES  Service Contractor,True,MS SOLEDAD S RELOS,False,Delisted,8171826,False,,True
1976 G.TUAZON ST SAMPALOC MANILA,False,,True,7/14/1988 to 8/13/1994,ST FRANCIS RECRUITMENT & PLACEMENT AGENCY Private Employment Agency,True,DRA FRANCISCA M SANTIAGO,False,Delisted,603696 / 601884,False,,True
1077 JP RIZAL ST MAKATI M.M.,False,,True,to 3/31/1984,ST JAMES CONSTRUCTION INC  Construction Contractor,True,MS CECILIA SANTOS BUHAIN,False,Inactive,883508 / 872208,False,,True
"2F ENRIQUETA BLG 1675-1677 A MABINI  MALATE, MANILA",False,,True,8/3/2004 to 8/24/2007,ST JOSEPH MARITIME COMPANY INC Philippine Registered Vessel,True,MR VICTOR R CASTAÃ‘EDA,False,Expired,,True,,True
"RCM BLDG 1418 SAN MARCELINO ST ERMITA, MANILA",False,sfgs-mla@seaship,False,3/6/2016 to 3/5/2020,ST VINCENT SHIPPING INC Manning Agency,False,VINCENT C. MIRANDA,False,Valid License,5211566 / 5211567,False,,True
"RMS 405&604 AP BLDG F AGONCILLO ST ERMITA MANILA ERMITA, MANILA",False,,True,9/12/2008 to 9/12/2009,ST. BERNARD INTERNATIONAL MANPOWER AGENCY INC Private Employment Agency,True,MYRNA L. PINGOL,False,Cancelled,4981649 / 5365943,False,,True
"GF, 7844 MAKATI AVE COR. GUERRERO ST. MAKATI",False,,True,7/24/2007 to 7/23/2011,"ST. GEORGES RECRUITMENT INTERNATIONAL, INC. Private Employment Agency",True,BERNALYN N. LEONARD,False,Cancelled,8990557,False,,True
"2/F, HIGHWAY 54 PLAZA, 986 EDSA, WACK-WACK MANDALUYONG",False,info@staclara.com.ph / rfa@staclara.com.ph,False,11/1/2016 to 10/31/2020,STA CLARA INTERNATIONAL CORPORATION Construction Contractor,False,NICANDRO G. LINAO,False,Valid License,7065155 TO 57,False,WWW.STACLARA.COM.PH,False
"G/F 208,210,212,214 2315 AURORA BLVD TRAMO",False,,True,to 1/18/1994,STAFF ORGANIZERS INTERNATIONAL INC  Private Employment Agency,True,MS THERESA E ABLAN,False,Cancelled,8316689 / 8321432,False,,True
"RM 908 &912 L&S BLG 1414 ROXAS BLVD COR STA MONICA ERMITA, MANILA",False,staffseekers_agency@yahoo.com,False,2/12/2016 to 2/12/2020,STAFF SEEKERS INT`L MANPOWER CORPORATION Private Employment Agency,False,GEOFFREY RHOEL C CRUZ,False,Valid License,5216103,False,,True
"NO. 43 WESTPOINT STREET, CUBAO QUEZON CITY",False,info@staffhouse.com,False,7/13/2015 to 7/12/2019,STAFFHOUSE INTERNATIONAL RESOURCES CORPORATION (FORMERLY STAFFHOUSE RESOURC Private Employment Agency,False,MARC R J R CAPISTRANO,False,Valid License,4371234,False,www.staffhouse.com,False
157 ARMSTRONG AVE MOONWALK PARANAQUE CITY,False,,True,1/26/2011 to 1/25/2015,STAFFLINE INC  Service Contractor,True,MA CLOTILDE R TONG,False,Cancelled,8218646,False,,True
