Address,Address Missing,Email Address,Email Missing,License Validity,Name,Negative Status,Official Representative,Representative Missing,Status,Tel No/s,Telephone Missing,Website,Website Missing
U704 7F CHATEU DE BAEI 149 ROXAS BLVD COR AIRPORT PARAÃ‘AQUE,False,ALBERTO_OVERSEAS @YAHOO.COM,False,11/7/2007 to 11/6/2008,ALBERTO`S OVERSEAS AND EMPLOYMENT SERVICES Private Employment Agency,True,ALBERTO A. TANDUGON JR.,False,Cancelled,8531449,False,,True
"UNITS 201 & 202, AUSSIE TOWER,1418 MH DEL PILAR ERMITA, MANILA",False,info@hmoihr.com,False,7/29/2014 to 7/28/2018,H.M.O. INTERNATIONAL HUMAN RESOURCES Private Employment Agency,False,TESSIE B MANATAD,False,Valid License,5228714/4002757,False,www.hmoihr.com,False
"3F-C LYDIA BLDG 39 POLARIS ST. BELAIR MAKATI CITY MAKATI, MAKATI",False,,True,1/30/2016 to 1/29/2020,SL SEARCH CORPORATION (FORMERLY MUNOZ INTERNATIONAL CORP.) Private Employment Agency,False,MR MAXIMO P MARIANO,False,Valid License,8966992/ 8967210/ 8967910,False,,True
UNIT 106 JOLLILAND CONDO 670 EDSA PASAY CITY,False,,True,3/23/1994 to 3/22/1996,RVC PLACEMENT  Private Employment Agency,True,MR ROBERTO V CELIS,False,Forever Banned,8319601 / 8319917,False,,True
*RM.332 FEMII BLDG A.SORIANO AVE INTRAMUROS MLA,False,,True,4/8/1994 to 4/7/1996,BSW SHIPPING SERVICES INC.  Manning Agency,True,BETTY H WEIRE,False,Delisted,486137 / 409571,False,,True
"SOUTH-SYQUIA APRTMENTS 2021 MH DEL PILAR ST MALATE, MANILA",False,VICALCUAZ@HSPI.ORG,False,10/19/2005 to 10/19/2009,HOSPITALITY STAFF PHILIPPINES INC Private Employment Agency,True,VICTOR ALCUAZ,False,Delisted,(632) 8864047 - 49,False,WWW.HSPI.ORG,False
2/F &3/F #1929 T MAPUA ST STA CRUZ MANILA,False,,True,5/20/2000 to 5/19/2002,PHILMAS PLACEMENT SYSTEM Private Employment Agency,True,MR MOISES CANAYON,False,Delisted,,True,,True
RM.215A PLAZA BLDG BOCOBO COR ARQUIZA STS ERMITA,False,,True,4/26/1998 to 4/25/2000,PA AVILES PLACEMENT SERVICES INC Private Employment Agency,True,MR PEPITO A AVILES,False,Delisted,5222896 / 5267310,False,,True
"S-2,3,6,8B,11& 20(2F) AND S6,16 & 19 (GF), MIDLAND ERMITA, MANILA",False,iexcel_manpowercorporation@yahoo.com.ph,False,2/18/2016 to 2/17/2020,IEXCEL MANPOWER CORPORATION Private Employment Agency,False,HAZEL ANNE E PALOMARIA,False,Valid License,9946096/ 09152769593,False,,True
"4F RM 405-407 JS CONT BLDG 423 MAGALLANES ST INTRAMUROS, MANILA",False,oneworld016@gmail.com,False,6/22/2013 to 6/21/2017,ONE WORLD EMPLOYMENT NETWORK INC Private Employment Agency,True,NILO L. GEONZON,False,Suspended (Document Processing),(02) 8104557 / 09772119833,False,www.oneworld.com.ph,False
UNIT 2 EMERALD SQUARE BLDG JP RIZAL PROJ.4 QC,False,,True,6/10/1996 to 6/9/1998,MICAN EMPLOYMENT SERVICES  Private Employment Agency,True,MICHAEL ANTONIO MAGSAYSAY,False,Delisted,,True,,True
"R401,501&502 GEDISCO TERRACE 1148 ROXAS BLVD ERMITA, MANILA",False,megamanpowercorp@yahoo.com,False,3/30/2016 to 3/29/2020,MEGA MANPOWER CORPORATION Service Contractor,False,MR MARIO S CHUA,False,Valid License,5220149 / 5270185 / 09175215677 / 09998876342,False,,True
5TH FLR INOCENCIO BLDG NO 98 SEN GIL PUYAT AVENUE PASAY CITY,False,info@rprinternational.com.ph,False,5/3/2016 to 5/2/2020,RPR INTERNATIONAL RECRUITMENT AGENCY INC Private Employment Agency,False,ROBELENE M MANGONON,False,Valid License,7086218/ 554-0425,False,www.rprinternational.com.ph,False
"1555-A RAMONA APARTMENTS ERMITA, MANILA",False,,True,9/3/2007 to 9/3/2011,DREAMS MANPOWER AND RECRUITMENT AGENCY Private Employment Agency,True,FRANCISCO C. FERNANDEZ JR,False,Cancelled,536-1151,False,,True
874 MORET ST SAMPALOC MANILA,False,,True,to 8/10/1985,FARGON INC  Service Contractor,True,MR GERONIMO FAJARDO,False,Cancelled,,True,,True
"UNITS 1902-1905,19F, PEARLBANK CENTRE, 146 VALERO  SALCEDO VILLAGE, MAKATI",False,hr.lpe@sos.com.ph,False,9/16/2015 to 9/15/2019,SUPPLY OILFIELD SERVICES INC Service Contractor,False,JOSE C CATEQUISTA,False,Valid License,8178919,False,www.newrestsos.com,False
"U208 BF CONDO BLDG A SORIANO COR SOLANA ST MANILA INTRAMUROS, MANILA",False,VMLIWANAG@CFSHARP.COM,False,3/1/2010 to 8/28/2010,CFS HUMAN RESOURCES INC Private Employment Agency,True,VICTOR M. LIWANAG,False,Delisted,5252361/5275442,False,,True
38 VALENCIA ST. QUEZON CITY,False,,True,3/8/2000 to 3/7/2002,PEOPLE POWER RECRUITMENT INC  Service Contractor,True,LEONARDO MONTEVERDE,False,Delisted,7211626 / 7224616,False,,True
558-A GEN MALVAR ST MALATE MANILA,False,,True,to 12/31/1982,CM SALAZAR CONSTRUCTION (CAMSAC)  Construction Contractor,True,ENGR ERNESTO G PASCUAL,False,Cancelled,,True,,True
"2/F AND UNIT C (G/F & 2/F), E.L. BONDOC BUSINESS C SAN ISIDRO, MAKATI",False,simsoh_international@yahoo.com,False,12/4/2015 to 12/3/2019,SIM-SOH INTERNATIONAL SERVICES INC Service Contractor,False,MR MARIANO A SIMEON JR,False,Valid License,819-6021,False,www.simsoh.com,False
"ISABEL BLDG 221 ESPANA ST SAMPALOC, MANILA",False,,True,to 10/9/1987,WHITE GLOVES MAINTENANCE SERVICES INC  Service Contractor,True,MS JOSEFINA GALITCHE,False,Forever Banned,7310711 / 8,False,,True
"GF,#1817 & RM302 #1828 SN MARCELINO ST MALATE MLA",False,antonio_corpuz@hotmail.com,False,12/9/2006 to 12/8/2010,ACTIVE MANPOWER & GENERAL SERVICES Private Employment Agency,True,ANTONIO C CORPUZ,False,Cancelled,5360066,False,,True
"U504 ANNAPOLIS TWR,43 ANNAPOLIS, GREENHILLS SAN JUAN",False,,True,1/31/2004 to 1/30/2008,ITSS RESOURCES INC Private Employment Agency,True,IRENE MELODY L CHUA,False,Delisted,744-0615,False,,True
"2F, JGG BLDG, PASADENA COR HARRISON ST PASAY CITY",False,SANDDUNE12US@YAHOO.COM,False,12/7/2011 to 12/6/2015,SAND-DUNE INTERNATIONAL MANPOWER SERVICES Private Employment Agency,True,EPIE G. TECSON,False,Cancelled,8329366/4074871/4074165/4738285,False,,True
"UNIT SF-201, 2/F, SKYLAND PLAZA COND, 2302 SEN GIL MAKATI",False,friendmar@eastern.com.ph,False,5/4/2017 to 5/3/2021,"FRIENDLY MARITIME SERVICES, INC. Manning Agency",False,ANALISA C. GIANNOPOULOS,False,Valid License,6874551 TO 53,False,www.friendmar.com.ph,False
"R306 3F GSO BLDG M L QUEZON AVENUE HIGHWAY PAJO LAPU-LAPU CITY (OPON), CEBU",False,,True,9/19/2013 to 9/19/2014,EAST MERIDIAN INTERNATIONAL MANPOWER AGENCY INC Private Employment Agency,True,MS MA CECILIA C JUNTILLA,False,Delisted,5205534,False,,True
UNIT 1104 PRYCE CENTER BLDG. 1179 CHINO ROCES AVE. MAKATI,False,mail@amayashipping.com / asi@amayashipping.com,False,10/29/2015 to 10/28/2019,AMAYA SHIPPING INC Manning Agency,False,ENGR ANGEL B AGUILAR,False,Valid License,8975500/ 8975700/ 8976400,False,www.amayashipping.com,False
"2/F, EXCHANGE CORNER BUILDING, 107 V.A. RUFINO STR LEGASPI VILLAGE, MAKATI",False,common@bouvetship.com,False,1/29/2017 to 1/28/2021,BOUVET SHIPPING MANAGEMENT CORPORATION Manning Agency,False,BRENDA R. PANGANIBAN,False,Valid License,458 1095 / 09175529443,False,www.bouvetshipping.com,False
"7F JEMARSONS PLCE 1626 P HIDALGO ST MANILA MALATE, MANILA",False,amsi@alpheramarine.com,False,12/16/2014 to 12/15/2018,ALPHERA MARINE SERVICES INC. (FORMERLY: POS-FIL SHIP MANAGEMENT CORPORATION Manning Agency,False,GAUDENCIO C. MORALES,False,Valid License,5168800 to 02,False,,True
"481 SAN RAFAEL ST., PLAINVIEW MANDALUYONG",False,processing@coreteammanpower.com,False,7/30/2014 to 7/29/2018,"CORETEAM MANPOWER SERVICES, INC. Private Employment Agency",False,JULIE ROSE M INSO,False,Valid License,5342862,False,,True
"S601 & 602, A.P. BLDG, #1563 F AGONCILLO ST MALATE, MANILA",False,kimobo_kips@yahoo.com.ph,False,3/22/2012 to 3/21/2016,"KIMOBO INTERNATIONAL PERSONNEL SERVICES, INC. Private Employment Agency",True,KIM SIMON C SIOSON,False,Cancelled,4843283/0929-2821042/0905-3026005,False,,True
5142 CHARITY ST FORTUNE VILL II VALENZUELA M.M.,False,,True,11/24/1994 to 11/22/1996,MID-EASTERN RECRUITMENT INC  Service Contractor,True,HONORIO C PELAYO,False,Delisted,,True,,True
"GF, 2F & 3F CRV BLDG., 261 15TH AVENUE CUBAO, QUEZON CITY",False,,True,7/31/2007 to 7/30/2011,VOGUE PLUS PROMOTION Private Employment Agency,True,FLORDELIZA C LARIZA,False,Cancelled,9950305/4392075,False,,True
SUITE 5 MIDLAND PLAZA HOTEL M.ADRIATICO ERMITA,False,,True,to 10/9/1985,JTK MANPOWER EXPERTS  Private Employment Agency,True,MR VIRGILIO KAWACHI,False,Cancelled,8313517,False,,True
"3F & 4F, THRIFTY REALTY BLG, 1927 SAN MARCELINO ST MALATE, MANILA",False,jopmancorp@yahoo.com,False,1/8/2015 to 1/7/2019,JOPMAN CORPORATION (FOR EXPLICIT CORP) Private Employment Agency,False,MARIA CARMENCITA N CUVIN,False,Valid License,5254661 OR 62 /5254666/ 0920-9582016,False,,True
"558 GEN MALVAR ST MALATE, MANILA",False,,True,to 2/28/1985,ASIAN INTERNATIONAL CONTRACTORS INC  Construction Contractor,True,MS CORAZON CALIWARA,False,Forever Banned,5216279,False,,True
"RMS 203 & 209, GEDISCO CTR, 1564 A. MABINI STREET ERMITA, MANILA",False,jatstalent@ymail.com,False,11/27/2015 to 11/26/2019,JATS TALENT CENTER INTL. CORP. Private Employment Agency,False,IGNACIO D POSAS JR,False,Valid License,310-1473 / 09064799215/ 09206976972,False,,True
"498-B SINAGOGA STREET MALATE, MANILA",False,canaplacement@yahoo.com,False,1/29/2015 to 1/28/2019,C.A.N.A. PLACEMENT SERVICES Private Employment Agency,False,BENJAMIN L. DIAMSE,False,Valid License,5362021/ 5362022,False,www.canaplacement.com,False
2211-2219 ESPANA BOULEVARD SAMPALOC MANILA,False,,True,8/24/1996 to 8/23/1998,"REHABCARE PHILIPPINES, INC.  Service Contractor",True,DR TYRONE M REYES,False,Delisted,7311087,False,,True
UNIT II-A 616 BONI AVE MANDALUYONG CITY,False,,True,7/13/1988 to 7/31/1994,SANGARLO INT`L RECRUITMENT INC (SANGARLO INT`L RECRUITMENT) Private Employment Agency,True,MR MELANIO V SANTOS,False,Delisted,5312962,False,,True
"GF&1F 2430 TOPACIO ST.SN ANDRES BUKID STA. ANA, MANILA",False,,True,4/3/2012 to 4/2/2016,AL-SADIQ MANPOWER CORPORATION Private Employment Agency,True,,True,Cancelled,02-391-3268,False,,True
"1574-B & PENTHSE A-3 GEDISCO CTR 1564 A. MABINI ST ERMITA, MANILA",False,,True,5/14/2007 to 5/13/2011,KU-8 INTERNATIONAL PLACEMENT AGENCY Private Employment Agency,True,CRISTINA D NAZAR,False,Cancelled,5282095,False,,True
7509 BAGTIKAN ST PASONG TAMO ST MAKATI CITY,False,,True,7/31/1990 to 7/16/1994,SAFE INTERNATIONAL SERVICES (FORMERLY MGSS SERVICES COMPANY) Service Contractor,True,MR DANILO D MANALASTAS,False,Delisted,8334710,False,,True
NBT BLDG 2/F 1578 A MABINI COR P GIL ERMITA MLA,False,,True,7/2/1990 to 6/27/1992,EMPIRE CONTRACTING & MANAGEMENT SERVICES INC Service Contractor,True,MR ALFREDO C GRAY,False,Delisted,5220075 / 593086,False,,True
RM.212 MANUFACTURERS BLDG STA CRUZ MANILA,False,,True,to 3/25/1988,FC ROXAS CONSTRUCTION CO  Service Contractor,True,MR FEDERICO C ROXAS,False,Forever Banned,,True,,True
PNCC COMPLEX EDSA COR RELIANCE ST MANDALUYONG MM,False,,True,6/9/1986 to 6/9/1988,MANAGERIAL RESOURCES CORPORATION  Private Employment Agency,True,MR FIORELLO R ESTUAR,False,Delisted,,True,,True
7509-C BAGTIKAN ST COR P.TAMO ST MAKATI,False,,True,9/13/1992 to 9/12/1994,DDM AND ASSOCIATES INC (FOR ABELLA EMPLOYMENT AGENCY) Private Employment Agency,True,MR DANILO D MANALASTAS,False,Delisted,873282,False,,True
"U103 &104 GF MARBELLA II COND BLG 2071 ROXAS BLVD MALATE, MANILA",False,operation@monsoon.com.ph,False,3/11/2012 to 3/10/2016,MONSOON MARITIME SERVICES PHILS INC Manning Agency,True,DIOSDADO G RAMOS,False,Delisted,5253051/ 5224181,False,www.monsoon.maritime.sg,False
"9538 AKLE ST SAN ANTONIO VILL SAN ANTONIO VILLAGE, MAKATI",False,,True,9/27/1992 to 9/26/1994,MANILA INTERNATIONAL MISAWA PROMOTION  Service Contractor,True,MS MARILYN O CHUA,False,Delisted,8162910,False,,True
"2/F ENRIQUETA BLDG 1675-1677 A.MABINI ST MALATE, MANILA",False,,True,12/14/2004 to 11/21/2006,MARIA SHIPPING & MANAGEMENT CO INC  Philippine Registered Vessel,True,MR HONESTO R CASTAÃ‘EDA,False,Expired,,True,,True
RM.202-203 CK SY DIAMOND BLDG. 156 LIBERTAD PASAY,False,,True,8/30/1996 to 8/30/1998,ADAM-C MANPOWER CORPORATION  Private Employment Agency,True,MR RODOLFO V TORRES,False,Delisted,8338822,False,,True
"2/F (LEFT & RIGHT WING), BELEN BLDG, 1787 A. MABIN MALATE, MANILA",False,a.w.intl.manpower@gmail.com,False,7/20/2015 to 7/20/2019,A & W INTERNATIONAL MANPOWER SERVICES SPECIALIST Private Employment Agency,False,WILLIAM M CASTRO,False,Valid License,3100726 / 09276696472/ 0920879797,False,,True
"2ND FLOOR, 2687 ARELLANO AVENUE MALATE, MANILA",False,benchstoneinc@gmail.com,False,3/8/2016 to 3/7/2020,BENCHSTONE ENTERPRISES INC Service Contractor,False,EDWARD FILIP G. EDQUIBAN,False,Valid License,3137184/ 2410362,False,,True
RM.314-316 CK SY DIAMOND BLDG 156 LIBERTAD PASAY,False,,True,3/16/1994 to 3/15/1998,SHIRA CORPORATION (FORMERLY TJ ESMORES ENTERPRISES) Private Employment Agency,True,MA ESHIRLETA E BALAT,False,Delisted,8321846 / 8040337,False,,True
"2/F, ROE BLDG, 2082 F. BENITEZ ST MALATE, MANILA",False,recruitment1@findstaffmanila.com,False,10/3/2016 to 10/2/2020,FINDSTAFF PLACEMENT SERVICES INC Private Employment Agency,False,RAMON O ESTRELLA,False,Valid License,5214116 / 09755529210,False,www.findstaffmanila.com,False
SUITE 12-G E.ANTONINO BLDG TM KALAW ST ERMITA,False,,True,to 12/28/1984,ROMAN INTERNATIONAL SERVICES  Private Employment Agency,True,MR RODOLFO G MANIQUEZ,False,Forever Banned,583481 / 583519,False,,True
"4F RUBY ANN BLDG 911 SN ANDRES COR L GUINTO MANILA MALATE, MANILA",False,info@crownshipping.com.ph,False,11/19/2010 to 11/19/2014,CROWN SHIPPING SERVICES Manning Agency,True,EMMANUEL P. GOMEZ,False,Cancelled,5365112 - 13/ (02) 7083889,False,www.crownshipping.com.ph,False
"UNIT A-1 (G/F) AND UNIT B-4 (4F) SINAGOGA BLG 481  MALATE, MANILA",False,amphil_update@yahoo.com,False,5/19/2010 to 5/18/2014,A-M PHIL. PROFESSIONAL SERVICES CORP. Private Employment Agency,True,LUCAS C ORCULLO,False,Cancelled,3531789,False,,True
1541 CRISOSTOMO ST SAMPALOC MANILA,False,,True,to 3/26/1985,NUESA CONSTRUCTION INC  Construction Contractor,True,MR BENJAMIN C NUESA,False,Delisted,7414487 / 7417191,False,,True
"G/F MARY BACHRACH BLDG 25TH CORNER RAILROAD STREET PORT AREA, MANILA",False,,True,5/28/2002 to 5/28/2004,U-CARE INTERNATIONAL INC Private Employment Agency,True,RICARDO T VELOSO,False,Denied Renewal,527-7070 to 79,False,,True
2/F CABRERA III BLDG. 18 TIMOG AVE. QUEZON CITY,False,,True,3/21/2004 to 3/20/2008,PMAC INTERNATIONAL MANAGEMENT SERVICES INC.(ESPINOSA INTL MGMNT SVCS Private Employment Agency,True,,True,Cancelled,374-8921 TO 35,False,,True
"2/F 1404 SAN GREGORIO ST. PACO, MANILA",False,,True,10/7/2011 to 10/6/2015,ND SHIPPING AGENCY & ALLIED SERVICES INC  Manning Agency,True,MR DENCIO B DULDULAO,False,Delisted,5634369 to 70,False,,True
"U 3A PEARL TERRACES 1700 MA OROSA ST MALATE, MANILA",False,,True,6/15/1999 to 6/14/2001,MSK INTERNATIONAL MANPOWER SERVICES Private Employment Agency,True,BRENDA PENULIAR,False,Denied Renewal,5263789,False,,True
U104&301A JOLLILAND CND SN ROQUE ST 670EDSA PASAY PASAY CITY,False,,True,4/9/2009 to 10/28/2009,AL BURJ INTERNATIONAL MANPOWER INC Private Employment Agency,True,JONALYN O. REOLIZO,False,Delisted,8040528,False,,True
"UNITS 4 (2F) & 13 SALUD BLG,1711 A. LINAO STREET PACO, MANILA",False,,True,9/19/2010 to 9/18/2014,YMC INTERNATIONAL MANPOWER SERVICES (FOR: YANGMA EMP. AGENCY) Private Employment Agency,True,MS MARIVIC T CANAWAY,False,Cancelled,5228596 / 5228602,False,,True
"U4, #65 MONTE DE PIEDAD COR E.RODRIQUEZ AVE, QUEZON CITY",False,itinc@iti.com.ph / itincmanila@lycos.com,False,9/29/2004 to 9/29/2008,ITI GLOBAL RESOURCES INC. Private Employment Agency,True,TEODORO LABRADOR,False,Delisted,632-4106547/4108601,False,,True
FIRST MRTIME PLACE 7458-7460 BAGTICAN ST. MAKATI,False,,True,2/27/2000 to 2/27/2002,ACOMARIT PHILIPPINES INC  Manning Agency,True,CARLOS SALINAS,False,Delisted,8981142 / 8981147,False,,True
UNITS 302 & 305 MJM BLDG 650 J P RIZAL ST MAKATI,False,atchronos@yahoo.com/ jchronos@yahoo.com,False,7/29/2012 to 7/28/2016,CHRONOS INTERNATIONAL MANPOWER CORP Private Employment Agency,True,DIOSDADO A. MAGNAYE,False,Cancelled,490-3788/ 4963017/ 0917-7206804/ 0917-7206929,False,www.at-chronos.com,False
"GF, 2F & 4/F, 1802 J.NAKPIL COR SN MARCELINO STS MALATE, MANILA",False,hrd@statusmanila.com.ph,False,2/4/2017 to 2/3/2021,STATUS MARITIME CORPORATION (FOR. NORTHLAND SHIPMANAGEMENT CORP Manning Agency,False,MILAGRITA BALUIS JIMENEZ,False,Valid License,524-1111/ 525-2222,False,www.statuscrew.gr,False
"30TH FLR BURGUNDY CORP TOWER 252 SEN GIL PUYAT MAKATI, MAKATI",False,inquire@allnationsplacements.com,False,12/9/2008 to 6/8/2009,ALL NATIONS PLACEMENT COMPANY INC Private Employment Agency,True,VAL JOHN E. PEREZ,False,Delisted,8432037,False,www.allnationsplacements.com,False
HOLIDAY COMM`L COMPLEX LIBERTAD PASAY CITY,False,,True,to 2/8/1984,BICPAN BUILDERS & DEVELOPMENT CORPORATION Construction Contractor,True,,True,Forever Banned,8315331,False,,True
*1936-B SN MARCELINO ST. MALATE MANILA,False,,True,11/24/1999 to 11/22/2001,SEASHINE SHIPPING & TRADING CO INC (FIRST INT`L SHIPPING & TRADING CO) Manning Agency,True,MS BIENVENIDA BRUSELAS,False,Delisted,5255285 / 5213374,False,,True
"RM. 205, 2/F, MRS BLDG., 1431 A. MABINI STREET ERMITA, MANILA",False,gatchalianmanpower@yahoo.com,False,10/20/2015 to 11/19/2019,GATCHALIAN PROMOTION TALENT`S POOL INC Private Employment Agency,False,ANDREW B QUIRAY,False,Valid License,254-3111 / 09999979721,False,WWW.GATPROM.NET,False
105 DELA ROSA ST MAKATI CITY,False,,True,to 2/4/1988,SGV & COMPANY  Service Contractor,True,MR EUGENIO P LADRIDO,False,Delisted,8170301,False,,True
9617 KAMAGONG STREET MAKATI CITY,False,,True,3/8/1994 to 3/7/1996,L N UNITED PLACEMENT SERVICES COMPANY  Service Contractor,True,NESREEN F LACHICA,False,Inactive,8434937,False,,True
3F & 4F 714 PINA AVE SAMPALOC MANILA,False,,True,8/9/2003 to 8/8/2007,ULTIMA ENTERTAINMENT VENTURES  Private Employment Agency,True,FREDRICK T GO,False,Delisted,7136219 (telefax),False,,True
"KM 11 MARIANO MARCOS HIGHGWAY BRGY MAYAMOT ANTIPOLO CITY, RIZAL",False,,True,11/27/2003 to 11/27/2004,ASIAN CONSTRUCTION AND DEVELOPMENT CORPORATION Private Employment Agency,True,EDGARDO H. ANGELES SR.,False,Delisted,6817828,False,,True
RM.308 & 310 GEDISCO CTR BLDG A.MABINI ST ERMITA,False,,True,3/7/1994 to 3/5/1996,PRISTINE OVERSEAS EMPLOYMENT SVCS INC  Service Contractor,True,RENE D REYES,False,Delisted,,True,,True
"ROOM 303 & 304 TRAVELLERS LIFE BLG 490 TM KALAW ST ERMITA, MANILA",False,ecrewserve@gmail.com,False,6/13/2017 to 6/13/2019,ERIKA CREWMANNING SERVICES INC Manning Agency,False,ALVIE D SITE,False,Valid License,2304581,False,,True
"4TH FLOOR, 2284 ESPAÃ‘A STREET SAMPALOC, MANILA",False,office.ph@gerwil.com / aev@gerwil.com,False,9/25/2014 to 9/24/2018,GERWIL CREWING PHILIPPINES INC Manning Agency,False,RONALDO C. VALDEZ,False,Valid License,7210531 / 5161633 / 09088189809 / 09478923518,False,,True
5462 SOUTH SUPERHI-WAY COR MALVAR ST MAKATI MM,False,,True,8/20/1986 to 8/20/1988,SEATO PLACEMENT SERVICES  Private Employment Agency,True,MR RODOLFO G CASTRO,False,Forever Banned,582277 / 582262,False,,True
"2F MARY BACHRACH BLDG 25TH CORNER A C DELGADO STS PORT AREA, MANILA",False,recruitment@tdghrm.ph,False,9/30/2016 to 9/30/2018,TDG HUMAN RESOURCE MANAGEMENT INC Private Employment Agency,False,JOSEPHINE J FRANCISCO,False,Valid License,7145146 / 09985931067,False,,True
1531-C F. AGONCILLO ST. MALATE MANILA,False,,True,4/21/2000 to 4/20/2002,SINCERE OVERSEAS PLACEMENT INC Service Contractor,True,LINA GLADYS V CASTILLO,False,Delisted,5239616/ 5239615/ 5230378,False,,True
"UNIT D, A & P BLDG, 1500 FIGUEROA ST PACO, MANILA",False,manpoweralliancecorp@gmail.com,False,11/10/2015 to 11/9/2019,MANPOWER ALLIANCE CORP (GUMABAO GAMBOA RECRUITING AGENCY) Private Employment Agency,False,ARNOLD D PALMES,False,Valid License,562-7381/ 0915-2770860 (mobile),False,www.manpoweralliancecorp.com,False
"SUITE 200 A&B ERMITA CTR BLDG ROXAS BLVD ERMITA, MANILA",False,gmscbulk@gracemsc.net/gmsbulk@gracemsc.net,False,4/21/2016 to 4/20/2020,GRACE MARINE & SHIPPING CORP Manning Agency,False,GREGORIO F. ORTEGA,False,Valid License,5267968 TO 71/0917-8101311,False,www.gracemsc.net,False
"RMS1&2(2F) LTC TOWER 1732 DIAN ST PALANAN, MAKATI",False,kp.manpower@yahoo.com,False,6/17/2007 to 6/16/2011,KP MANPOWER SERVICES CORPORATION  Private Employment Agency,True,RAMIL M MERCADO,False,Cancelled,7293262 TO 63/ 5501008,False,,True
"S1208 ERMITA CTR BLDG 1350 ROXAS BLVD MANILA ERMITA, MANILA",False,,True,7/2/2017 to 7/1/2021,FIL-MARITIME TRAVELLERS INC (FORMERLY : ORIENT LINE PHILIPPINES INC) Manning Agency,False,MACARIO E. DELA PENA,False,Valid License,3090542/3090543,False,,True
"GF, MARITIME PLAZA BLDG, A. FLORES COR CORTADA STS ERMITA, MANILA",False,preciseglobal_manila@yahoo.com,False,8/1/2017 to 7/31/2021,PRECISE GLOBAL MANPOWER SERVICES RECRUITMENT AGENCY INC Private Employment Agency,False,JEANY LOU ANCIANO MOLON,False,Valid License,2523235,False,www.precisemanpower.com,False
"R1566,215&402 GEDISCO CTR 1564 MABINI ST ERMITA, MANILA",False,contact@skylineplacement.com,False,8/1/2003 to 7/31/2007,SKYLINE INTERNATIONAL PLACEMENT AGENCY INC. Private Employment Agency,True,DIOSCORA ABDELWAHAB,False,Cancelled,5366492-95,False,www.skyline.com,False
2345 AURORA BLVD (RED CROSS COMPOUND) PASAY CITY,False,,True,2/28/2002 to 2/28/2004,GLOBAL EMPLOYMENT SERVICES PHIL. Private Employment Agency,True,ALFREDO M BARRANCO,False,Delisted,,True,,True
"17F RAFFLES BLG., EMERALD AVE., ORTIGAS CTR, PASIG ORTIGAS, PASIG CITY",False,incmnlopsmng@interorient.com,False,3/1/2017 to 2/28/2021,INC NAVIGATION COMPANY PHILIPPINES INC (FORMERLY INC SHIPMANAGEMENT INC) Manning Agency,False,MR REYNALDO L RAMIREZ,False,Valid License,7062190 to 95 / 09175136608,False,WWW.INTERORIENT.COM,False
RM 307 3F SISON MANSION 2631 ROCKEFELLER ST. MAKATI,False,,True,1/30/2003 to 1/30/2004,DREAMWORKS INTERNATIONAL SERVICES CORPORTION Private Employment Agency,True,MR. PEDRO GUEVARRA,False,Delisted,8872209,False,,True
